time_s,line_x_raw,line_x_clean,line_x_interp,line_x,point_0_x,point_0_y,point_0_x_smooth,point_0_y_smooth,point_0_start_frame,point_0_rel_x_px,point_0_rel_x_interp_px,point_0_rel_x_smooth_px,point_0_v_x_px_s,point_0_a_x_px_s2,point_1_x,point_1_y,point_1_x_smooth,point_1_y_smooth,point_1_start_frame,point_1_rel_x_px,point_1_rel_x_interp_px,point_1_rel_x_smooth_px,point_1_v_x_px_s,point_1_a_x_px_s2,point_2_x,point_2_y,point_2_x_smooth,point_2_y_smooth,point_2_start_frame,point_2_rel_x_px,point_2_rel_x_interp_px,point_2_rel_x_smooth_px,point_2_v_x_px_s,point_2_a_x_px_s2,point_3_x,point_3_y,point_3_x_smooth,point_3_y_smooth,point_3_start_frame,point_3_rel_x_px,point_3_rel_x_interp_px,point_3_rel_x_smooth_px,point_3_v_x_px_s,point_3_a_x_px_s2
1.125,2391.078807021251,2391.078807021251,2391.078807021251,2391.1115366747576,,,,,36,,,,,,,,,,74,,,,,,,,,,372,,,,,,,,,,646,,,,,
1.1666666666666667,2390.6831856678464,2390.6831856678464,2390.6831856678464,2390.807442445721,,,,,36,,,,,,,,,,74,,,,,,,,,,372,,,,,,,,,,646,,,,,
1.2083333333333333,2391.496124000707,2391.496124000707,2391.496124000707,2390.5155355638635,,,,,36,,,,,,,,,,74,,,,,,,,,,372,,,,,,,,,,646,,,,,
1.25,2390.314434119726,2390.314434119726,2390.314434119726,2390.2262471119216,,,,,36,,,,,,,,,,74,,,,,,,,,,372,,,,,,,,,,646,,,,,
1.2916666666666667,2389.5074996380913,2389.5074996380913,2389.5074996380913,2389.928783238167,,,,,36,,,,,,,,,,74,,,,,,,,,,372,,,,,,,,,,646,,,,,
1.3333333333333333,2389.4923463420355,2389.4923463420355,2389.4923463420355,2389.6178298790337,,,,,36,,,,,,,,,,74,,,,,,,,,,372,,,,,,,,,,646,,,,,
1.375,2388.92812669248,2388.92812669248,2388.92812669248,2389.288651529163,,,,,36,,,,,,,,,,74,,,,,,,,,,372,,,,,,,,,,646,,,,,
1.4166666666666667,2389.3629014519556,2389.3629014519556,2389.3629014519556,2388.939168151944,,,,,36,,,,,,,,,,74,,,,,,,,,,372,,,,,,,,,,646,,,,,
1.4583333333333333,2389.5128455320055,2389.5128455320055,2389.5128455320055,2388.577547544196,,,,,36,,,,,,,,,,74,,,,,,,,,,372,,,,,,,,,,646,,,,,
1.5,2388.787263765572,2388.787263765572,2388.787263765572,2388.215347897067,997.0,783.0,1005.7142857142856,786.6666666666666,36,-1391.2153478970672,-1391.2153478970672,-1381.5482481022723,,,,,,,74,,,,,,,,,,372,,,,,,,,,,646,,,,,
1.5416666666666667,2388.198203452073,2388.198203452073,2388.198203452073,2387.8535518812937,997.0,788.0,1007.6555059523807,787.077380952381,36,-1390.8535518812937,-1390.8535518812937,-1379.4030497740437,52.507798101574785,,,,,,74,,,,,,,,,,372,,,,,,,,,,646,,,,,
1.5833333333333333,2387.6518920714852,2387.6518920714852,2387.6518920714852,2387.4857898213945,1002.0,787.0,1009.671130952381,787.546130952381,36,-1385.4857898213945,-1385.4857898213945,-1377.1725982604744,55.159119650116786,73.78401960670273,,,,,74,,,,,,,,,,372,,,,,,,,,,646,,,,,
1.625,2387.581955638986,2387.581955638986,2387.581955638986,2387.1116134303284,1009.0,787.0,1011.8050595238095,788.0959821428572,36,-1378.1116134303284,-1378.1116134303284,-1374.8064564698673,58.65646640213334,87.94538357010599,,,,,74,,,,,,,,,,372,,,,,,,,,,646,,,,,
1.6666666666666667,2386.5462906778807,2386.5462906778807,2386.5462906778807,2386.7363375653113,1013.0,790.0,1014.0751488095236,788.7187500000001,36,-1373.7363375653113,-1373.7363375653113,-1372.28455939363,62.4879016142923,93.72325072813896,,,,,74,,,,,,,,,,372,,,,,,,,,,646,,,,,
1.7083333333333333,2387.4516170750394,2387.4516170750394,2387.4516170750394,2386.366488512669,1015.0,791.0,1016.4888392857142,789.3913690476192,36,-1371.366488512669,-1371.366488512669,-1369.599131335343,66.46673729614491,97.86403198587291,,,,,74,,,,,,,,,,372,,,,,,,,,,646,,,,,
1.75,2387.2100417695415,2387.2100417695415,2387.2100417695415,2386.0114565927743,1018.0,792.0,1019.0505952380951,790.078125,36,-1368.0114565927743,-1368.0114565927743,-1366.7456646189512,70.64323761311503,105.3741829872706,,,,,74,,,,,,,,,,372,,,,,,,,,,646,,,,,
1.7916666666666667,2386.4594514270693,2386.4594514270693,2386.4594514270693,2385.674233841907,1020.0,793.0,1021.7723214285713,790.7358630952381,36,-1365.6742338419072,-1365.6742338419072,-1363.7121948675833,75.24791921175081,117.0328613617264,,,,,74,,,,,,,,,,372,,,,,,,,,,646,,,,,
1.8333333333333333,2384.5557334441573,2384.5557334441573,2384.5557334441573,2385.338156397608,1023.0,794.0,1024.6778273809523,791.3355654761906,36,-1362.3381563976081,-1362.3381563976081,-1360.4750046846386,80.39597605992556,126.18738716441032,,,,,74,,,,,,,,,,372,,,,,,,,,,646,,,,,
1.875,2384.415836335395,2384.415836335395,2384.415836335395,2384.9786714139364,1026.0,794.0,1027.7894345238094,791.8794642857144,36,-1358.9786714139364,-1358.9786714139364,-1357.0125301959229,85.763534808785,120.65241765370224,,,,,74,,,,,,,,,,372,,,,,,,,,,646,,,,,
1.9166666666666667,2383.8358478267537,2383.8358478267537,2383.8358478267537,2384.5880838227513,1030.0,791.0,1031.1063988095239,792.3921130952382,36,-1354.5880838227513,-1354.5880838227513,-1353.3280434505732,90.4503441977341,89.2034060932049,,,,,74,,,,,,,,,,372,,,,,,,,,,646,,,,,
